loss
1062.9036647866328
1062.9036647866328
1062.808350758217
1062.6180397153873
1062.3325437427957
1061.9518560672184
1061.4764457870403
1060.9061386573692
1060.2412270687994
1059.4819293700768
1058.6284522457133
1057.6812581739675
1056.6403427778187
1055.5061300802363
1054.2791329414697
1052.959435409186
1051.5476988707353
1050.0443112534965
1048.4496940355014
1046.7643262389493
1044.9885917015008
1043.1232297742313
1041.168718968656
1039.125865814066
1036.9948924662522
1034.7766977354245
1032.4718698450374
1030.0811672057075
1027.6052453239618
1025.0448206521828
1022.4006291357568
1019.6735166939692
1016.8641813487826
1013.9734689795993
1011.0021239261015
1007.951293152921
1004.8214257096598
1001.6137154110144
998.3289420987608
994.9680084293533
991.5319857419692
988.021659956995
984.4380502154569
980.7821677222591
977.0548943975497
973.2574325299965
969.3905315012378
965.4554406738201
961.4530288721656
957.3843788375326
953.2505732348143
949.0525561668834
944.7914290054063
940.4682439603959
936.0840614115929
931.6398936281757
927.1370114383757
922.5761479050345
917.9585594334187
913.2853784455926
908.5574976692418
903.7761495327699
898.942286386812
894.0570095253765
889.1213305891248
884.1364074347093
879.1031650214339
874.0227520068894
868.8961896026955
863.7244225938374
858.5085555893979
853.2497733138925
847.9488842330613
842.6069499595555
837.2250303298898
831.8041549604721
826.3452845503632
820.9214449122659
815.5324097110204
810.1777129262272
804.857020747117
799.5700377034991
794.3164329721761
789.0957610416402
783.9077290051732
778.7520795189259
773.6283144616506
768.5363180379821
763.4756633949848
758.4459844232671
753.4469369191991
748.4783588412793
743.539818945842
738.63103197475
733.7517108188609
728.9015396752209
724.0802149717684
719.2874791036314
714.5229838127215
709.7864944151864
705.0777132150788
700.3963911099689
695.7422086576491
691.1149079811684
686.514245092401
681.9399678926364
677.3917980086785
672.8694275104024
668.3726530618269
663.9012279058445
659.4548641108427
655.0334008568313
650.636482486352
646.2639539980913
641.9155551862118
637.5910454426713
633.2902504040574
629.0128339913402
624.7586957747924
620.5275285201897
616.3191961696012
612.1334267892364
607.9699884152676
603.8287335431914
599.7093809733076
595.6118113904438
591.535782682841
587.4810929607304
583.4475684035383
579.4350243074441
575.4432219255219
571.4720603535488
567.521268216469
563.5907050662438
559.6801740007184
555.7895266250283
551.9185043164773
548.0670620730981
544.2349067920346
540.4219917445804
536.6280584134194
532.8530334832863
529.0966206100455
525.358765148249
521.639276031999
517.9379865319626
514.254807607151
510.58951743522135
506.94197918128907
503.3120842891298
499.6996741508059
496.1046037351358
492.5267054824255
488.965861309962
485.4219616089833
481.894820783626
478.38436042194843
474.8904650345451
471.4130415606765
467.9519122638242
464.5069258569608
461.0779899613769
457.6650431751467
454.267871139867
450.88646847682406
447.52063776274724
444.1702647246889
440.83525360612106
437.5155080300502
434.2108483819178
430.9213002512292
427.6466399721057
424.38675737544384
421.1416170066126
417.9110739392553
414.69499584033093
411.49337335623414
408.3060065403113
405.13282186248614
401.97378958447695
398.82877820857254
395.69762778664824
392.58028629594884
389.4767136898103
386.38673072161185
383.3102884221045
380.2473229874078
377.1977269687039
374.1614195827448
371.1383063028921
368.1282975638849
365.13131774858806
362.1472970046286
359.1761248277003
356.2177911469863
353.2721580120809
350.3391812176536
347.41880434010574
344.5108895764003
341.615457543354
338.7323065228825
335.8614766057657
333.0028802901525
330.15641852669717
327.3220187271375
324.49970019447716
321.6893022775564
318.8907630304756
316.1040660445665
313.32914033338596
310.5658755817598
307.8142231104498
305.07417119060403
302.3456220958428
299.628562603526
296.92286820003415
294.2285179899665
291.54541555911
288.873582935316
286.21289993014847
283.5633125065216
280.92478036952116
278.2972592414063
275.6807006721494
273.0750277340909
270.4801943082359
267.8961789064419
265.3229261925535
262.7603735335912
260.20847609611036
257.667166499884
255.13640315036602
252.61617220798354
250.1064085206939
247.60707467981703
245.11808592819065
242.63945845767478
240.17114396357485
237.71307113516994
235.26521012261097
232.82750924953336
230.39992383157255
227.98244210301107
225.5750226045432
223.17759789794957
220.79014675683632
218.4126809514114
216.04506171552075
213.68732990087756
211.33944429154698
209.00133428229628
206.67300223930943
204.35437354044933
202.04542716407914
199.74617278261013
197.45650829717917
195.1764281320243
192.90592254420827
190.6449021768513
188.39340309414797
186.1513422222465
183.91870671858885
181.6954789563457
179.4816096474976
177.27706210223252
175.08182184237745
172.89585149603326
170.71916181020939
168.55166218181955
166.39332902682762
164.24417705422357
162.1041515854895
159.9732127434363
157.85138390438857
155.73856309382174
153.63478334279182
151.53998343150013
149.4541417725615
147.3772575378171
145.30929326001853
143.25021325041692
141.20001410317582
139.1586023559805
137.126040111065
135.10226515343814
133.08726769816963
131.08101114151623
129.08345555285396
127.09457940327096
125.11437502420097
123.14284847929733
121.17993845311841
119.22564462654266
117.27990766217975
115.34274566751094
113.41412379204222
111.49402925056972
109.58239296642759
107.67925343823183
105.78457241689993
103.8982888842801
102.02045383355956
100.1509830520594
98.28988188997613
96.43713635023715
94.59270629013461
92.75658982887539
90.92873140858605
89.10919557248748
